CORP_NAME_CODE1,CORP_NAME1,SCHL_NAME_CODE,SCHL_NAME,GRADE,ENROLLMENT_N,ENROLLMENT_N1
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Kindergarten,19,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 1,18,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 2,17,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 3,21,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 4,24,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 5,19,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 6,24,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 7,19,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 8,18,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 9,,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 10,,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 11,,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 12,,180
9200,Archdiocese of Indianapolis,B515,Saint Mary School,Grade 12+/Adult,,180
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Pre-Kindergarten,32,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Kindergarten,18,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 1,18,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 2,15,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 3,16,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 4,17,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 5,18,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 6,14,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 7,16,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 8,13,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 9,,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 10,,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 11,,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 12,,177
9200,Archdiocese of Indianapolis,B518,St Rose of Lima School,Grade 12+/Adult,,177
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Pre-Kindergarten,1,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Kindergarten,28,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 1,33,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 2,31,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 3,34,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 4,23,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 5,37,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 6,32,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 7,40,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 8,39,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 9,,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 10,,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 11,,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 12,,298
9200,Archdiocese of Indianapolis,B535,Our Lady of the Greenwood School,Grade 12+/Adult,,298
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Pre-Kindergarten,96,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Kindergarten,60,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 1,46,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 2,59,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 3,54,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 4,54,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 5,52,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 6,30,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 7,34,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 8,33,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 9,,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 10,,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 11,,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 12,,518
9200,Archdiocese of Indianapolis,B540,SS Francis and Clare Catholic Sch,Grade 12+/Adult,,518
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Pre-Kindergarten,38,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Kindergarten,15,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 1,18,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 2,17,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 3,15,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 4,22,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 5,19,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 6,11,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 7,18,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 8,18,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 9,,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 10,,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 11,,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 12,,191
9200,Archdiocese of Indianapolis,C160,Saint Vincent DePaul School,Grade 12+/Adult,,191
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Pre-Kindergarten,48,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Kindergarten,39,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 1,28,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 2,44,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 3,40,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 4,41,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 5,43,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 6,37,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 7,46,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 8,35,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 9,,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 10,,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 11,,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 12,,401
9200,Archdiocese of Indianapolis,C265,Nativity Catholic School,Grade 12+/Adult,,401
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Pre-Kindergarten,32,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Kindergarten,35,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 1,21,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 2,25,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 3,23,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 4,20,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 5,21,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 6,17,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 7,31,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 8,23,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 9,,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 10,,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 11,,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 12,,248
9200,Archdiocese of Indianapolis,C280,Saint Lawrence School,Grade 12+/Adult,,248
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Pre-Kindergarten,50,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Kindergarten,43,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 1,56,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 2,58,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 3,50,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 4,60,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 5,40,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 6,58,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 7,69,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 8,51,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 9,,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 10,,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 11,,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 12,,535
9200,Archdiocese of Indianapolis,C295,Saint Barnabas School,Grade 12+/Adult,,535
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Pre-Kindergarten,,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Kindergarten,46,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 1,58,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 2,40,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 3,61,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 4,52,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 5,61,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 6,60,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 7,62,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 8,54,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 9,,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 10,,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 11,,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 12,,494
9200,Archdiocese of Indianapolis,C300,Saint Jude Elementary School,Grade 12+/Adult,,494
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Pre-Kindergarten,34,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Kindergarten,49,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 1,29,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 2,37,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 3,28,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 4,28,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 5,26,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 6,26,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 7,28,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 8,28,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 9,,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 10,,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 11,,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 12,,313
9200,Archdiocese of Indianapolis,C305,Saint Mark School,Grade 12+/Adult,,313
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Pre-Kindergarten,23,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Kindergarten,18,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 1,36,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 2,31,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 3,46,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 4,26,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 5,32,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 6,40,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 7,33,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 8,18,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 9,,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 10,,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 11,,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 12,,303
9200,Archdiocese of Indianapolis,C310,Saint Roch School,Grade 12+/Adult,,303
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Pre-Kindergarten,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Kindergarten,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 1,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 2,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 3,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 4,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 5,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 6,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 7,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 8,,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 9,298,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 10,336,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 11,299,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 12,251,1184
9200,Archdiocese of Indianapolis,C320,Roncalli High School,Grade 12+/Adult,,1184
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Pre-Kindergarten,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Kindergarten,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 1,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 2,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 3,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 4,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 5,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 6,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 7,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 8,,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 9,193,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 10,204,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 11,220,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 12,177,794
9200,Archdiocese of Indianapolis,C360,Brebeuf Jesuit Preparatory School,Grade 12+/Adult,,794
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Pre-Kindergarten,23,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Kindergarten,36,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 1,24,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 2,46,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 3,46,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 4,50,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 5,36,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 6,48,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 7,49,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 8,46,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 9,,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 10,,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 11,,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 12,,404
9200,Archdiocese of Indianapolis,C390,Holy Spirit School,Grade 12+/Adult,,404
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Pre-Kindergarten,,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Kindergarten,62,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 1,69,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 2,63,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 3,60,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 4,63,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 5,77,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 6,65,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 7,77,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 8,63,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 9,,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 10,,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 11,,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 12,,599
9200,Archdiocese of Indianapolis,C435,Saint Luke School,Grade 12+/Adult,,599
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Pre-Kindergarten,39,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Kindergarten,38,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 1,39,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 2,43,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 3,42,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 4,37,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 5,47,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 6,42,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 7,34,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 8,51,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 9,,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 10,,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 11,,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 12,,412
9200,Archdiocese of Indianapolis,C440,Saint Matthew School,Grade 12+/Adult,,412
9200,Archdiocese of Indianapolis,C445,Saint Monica School,Pre-Kindergarten,51,413
9200,Archdiocese of Indianapolis,C445,Saint Monica School,Kindergarten,28,413
9200,Archdiocese of Indianapolis,C445,Saint Monica School,Grade 1,37,413
9200,Archdiocese of Indianapolis,C445,Saint Monica School,Grade 2,46,413
9200,Archdiocese of Indianapolis,C445,Saint Monica School,Grade 3,42,413
9200,Archdiocese of Indianapolis,C445,Saint Monica School,Grade 4,44,413
